"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","LAIu","sd","h","cd","tts","tto","psi","psoil","skyl","Pa","aot550","uo3","uh2o","alt_m","Pa0","BSMBrightness","BSMlat","BSMlon","SMp","Cs","fqe","Cx"
60.4450252765103,13.0870818046447,1.55810524779372,0,0.0301293108030222,0.586985934292898,0.0149399433951359,0.0145718782103038,1.76551312953234,40,62.5610406138003,0,2,3.62628030031919,0,0.699620319902897,451.908561214805,20,4.5,0,24.5163745468017,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
42.9063975464589,10.1627221176677,3.58929535327479,0,0.00749171573249623,0.993556832196191,0.0109305609799083,0.0296580268514995,2.35450273216702,40,62.8358877450228,0,2,4.70317220012657,0,0.0724086221307516,329.726648889482,20,4.5,0,19.1680726991035,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
53.9889192342743,11.6281178223465,3.38770601071883,0,0.0137530589704402,0.556571831228212,0.00715117199901957,0.00640852731883526,1.56643773359247,40,34.5292381383479,0,2,3.57201643264852,0,0.0817310776561499,916.49669688195,20,4.5,0,15.3529442218132,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
52.1609380050683,10.3312731663229,3.2748389581684,0,0.0285823308466934,0.983059240505099,0.0264026475156937,0.0228542413953063,2.36272426438518,40,67.6524426694959,0,2,4.56364380172454,0,0.735701386630535,328.071525506675,20,4.5,0,29.4037250673864,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
50.562568386347,11.8932503512375,1.43579703639261,0,0.0183702367036603,0.552965227980167,0.0287729117725324,0.0259697642652714,1.98724467260763,40,56.0792434029281,0,2,4.45346737815998,0,0.625599518418312,714.919324032962,20,4.5,0,24.4318352476694,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
16.7420450087193,3.54558772848141,2.72384514764417,0,0.0286427793330513,0.372538207331672,0.0191289969751914,0.0230846571437316,1.58018971025012,40,68.7717340234667,0,2,4.62559089343995,0,0.523794114217162,810.346306487918,20,4.5,0,26.9194070901722,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
57.7048961009475,11.2476176375769,1.08032976603135,0,0.00484193858224899,0.424224812770262,0.0123894503367692,0.00306787866251077,1.85735306353308,40,43.8407943490893,0,2,2.8185465328861,0,0.792112945392728,692.701788619161,20,4.5,0,28.5140366759151,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
62.1200294328022,11.5807287022017,2.00566320063081,0,0.0132787214615382,0.372410872019827,0.011628132371821,0.0111197251378046,2.46580561134033,40,66.3576040789485,0,2,2.87277849414386,0,0.357454027235508,497.33742326498,20,4.5,0,26.4826658181846,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
33.5951888735482,6.32440603596737,3.23383599333465,0,0.00423191063152626,0.715174939949065,0.0228668228861317,0.000230551630645059,2.41810189187527,40,54.8007310181856,0,2,4.54892204352655,0,0.627536486275494,969.983319751918,20,4.5,0,28.0245187995024,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
61.977091431996,12.4415083272853,1.27074992819689,0,0.0148757290346548,0.856446272227913,0.0139617407630687,0.0244558349769749,2.41941691283137,40,49.9934316985309,0,2,4.54624635213986,0,0.187696739844978,637.5009983778,20,4.5,0,28.7659024691675,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
57.1850759596544,11.6574164387089,1.36241661943495,0,0.0126114662857726,0.153997328132391,0.0209754542357032,0.0239973717166367,2.10954950330779,40,61.209450988099,0,2,2.24534941813909,0,0.430358554050326,640.848374180496,20,4.5,0,16.8576331296936,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
35.4491227078306,6.74190173297123,3.69166736619081,0,0.0156230078530498,0.853945490904152,0.0111098479137011,0.00731353187535424,2.07815356575884,40,64.45029261522,0,2,4.31115637510084,0,0.506146412156522,990.316531434655,20,4.5,0,21.6227053105831,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
36.4193526319938,7.61927193261516,4.44639288552571,0,0.0107486786413938,0.436358259990811,0.00364449438012671,0.000212121305135079,1.67305567255244,40,60.9068901371211,0,2,4.32890839944594,0,0.411538329720497,485.189354047179,20,4.5,0,28.7456699239556,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
45.6477613175392,9.1937833960883,1.12077548203524,0,0.00342266608402133,0.351108801318333,0.0154539870604011,0.0144391851007822,1.79031250462867,40,53.2098593376577,0,2,2.06041535828263,0,0.125189253501594,992.132567428052,20,4.5,0,21.3885338441469,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
17.9991945904399,4.66629488221555,2.68133677518927,0,0.0311789265968837,0.341913272161037,0.0240721579964738,0.00540168433988467,1.70069696032442,40,55.78708704561,0,2,4.90226609888487,0,0.605091047845781,986.939906142652,20,4.5,0,24.7417938290164,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
41.1902281282504,8.71952957136556,3.22686787205748,0,0.0146711088032462,0.109475689008832,0.000498918738735374,0.00154556171831908,2.07555482327007,40,68.9560836646706,0,2,4.55339041515253,0,0.163871272653341,880.46437650919,20,4.5,0,24.5085351902526,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
46.3916336306665,9.8803698569102,4.10429562348872,0,0.0332432321924716,0.107629333855584,0.00901784131882247,0.0225165780835203,2.39389529498294,40,50.9919676464051,0,2,3.38895093440078,0,0.149372830614448,305.906232446432,20,4.5,0,15.9553196711931,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
62.3672954691195,12.4136407816359,2.26058984000701,0,0.032380390254315,0.220625257818028,0.012803288200153,0.0262921202433039,2.12527989316732,40,46.8003588914871,0,2,4.70487260259688,0,0.168698114529252,848.423196747899,20,4.5,0,16.1717068520375,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
27.2343655606134,6.08069374047708,0.665919863968156,0,0.0137837500502355,0.798765707295388,0.0113327879605466,0.00673761538043618,2.19269796274602,40,61.4449893124402,0,2,2.28691088943742,0,0.57064368929714,465.447992272675,20,4.5,0,23.6333987151738,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
71.4416894881172,13.8146887193228,3.40807418629993,0,0.0295440024891868,0.226034683408216,0.00140383146021748,0.00975601947295014,2.27126535936259,40,51.2653680983931,0,2,3.7985839440953,0,0.0423701327294111,805.464185029268,20,4.5,0,20.3765886754263,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
14.9472647778071,2.85933696091264,3.28572997148149,0,0.00220130517426878,0.0834596939384937,0.00661567981121363,0.0244595214917557,2.46133757405914,40,58.8010306283832,0,2,4.63987995265052,0,0.795496168918908,377.880867384374,20,4.5,0,18.9157576009165,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
