"N","Cab","Car","Anth","LMA","EWT","alpha","Cbrown","Cs","Prot","CBC","Cx","rho_thermal","tau_thermal","Vcmax25","BallBerrySlope","BallBerry0","Type","kV","Rdparam","Kn0","Knalpha","Knbeta","Tyear","beta","kNPQs","qLs","stressfactor","fqe","spectrum","rss","rs_thermal","cs","rhos","lambdas","SMC","BSMBrightness","BSMlat","BSMlon","LAI","hc","LIDFa","LIDFb","TypeLidf","leafwidth","hspot","Cv","crowndiameter","zo","d","Cd","rb","CR","CD1","Psicor","CSSOIL","rbs","rwc","z","Rin","Rli","Ta","p","ea","RH","u","Ca","Oa","startDate","endDate","LAT","LON","timezn","tts","tto","psi"
4.17915334319696,40.4294357909939,17.5329448364209,5.59180228924379,0.0763472219929099,0.14709922275506,44.895762456581,0.862349283415824,0.955746207386255,0,0,0.821436018683016,0.01,0.01,244.886717210582,19.9318199073896,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.76511252224445,1.50962677097414,-0.294237818568945,0.259490218013525,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.147185387322679,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,12.0424730423838,27.3691880295519,156.655767671764
4.15940718236379,12.9661654089702,16.5869075513911,2.56410900549963,0.0356383312959224,0.0560069957748055,8.06444406509399,0.865194714162499,0.70645549800247,0,0,0.245128466747701,0.01,0.01,108.399974395172,1.80798295722343,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,3.05427873495501,3.62174373143353,0.878562761470675,0.671633154619485,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.602972721913829,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.84401322854683,16.8509683047887,54.2205326166004
2.02515795081854,69.7940441625874,16.5966597036459,2.6669130937662,0.0831054439768195,0.0386419688817114,0.588992005214095,0.0395062628667802,0.65454063564539,0,0,0.307765988633037,0.01,0.01,82.1535639553331,9.66964619723149,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,0.19458191995509,3.27226644463371,0.839347576256841,0.534651764202863,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.319732347736135,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,9.03696627239697,20.7145589869469,79.4536629924551
1.89208707469516,32.0395759306501,12.4975916289259,4.71483353688382,0.0845642359927297,0.0183199103455991,51.3753547472879,0.326453250367194,0.221495784353465,0,0,0.107139381114393,0.01,0.01,198.066514191101,8.89982873108238,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.59483265008312,1.41829000087455,-0.399134603794664,-0.295466632116586,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.193234520033002,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,7.46237155166455,29.7754361992702,36.6969922883436
3.45930577511899,24.0253601030708,6.88330997363664,3.07838953752071,0.119994053523988,0.136007639206946,20.3022048203275,0.350262896856293,0.621147253317758,0,0,0.83508512401022,0.01,0.01,0.962439742928836,8.82269299216568,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.42610979054589,4.28463992860634,-0.411796987522393,0.704930374864489,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.870907676871866,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.8325488071423,21.4522468869109,69.6044641267508
2.5305494167842,52.0215830279056,9.32969836867414,4.98823704058304,0.0823583982419223,0.0508665623608977,29.4426418282092,0.405378446914256,0.877600376028568,0,0,0.619287462439388,0.01,0.01,96.246272008575,6.79418713762425,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,3.92614171104506,1.00133946433198,-0.513459112495184,-0.395349861122668,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.812584961997345,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,7.52930556773208,19.5856777299196,109.7117951978
3.47027438390069,49.4796273045201,2.63739119982347,3.04722370137461,0.0155582045204937,0.0518404765054584,34.3197191599756,0.160560176707804,0.295649247709662,0,0,0.219780151499435,0.01,0.01,173.093702430895,11.852328812005,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.40139919226058,1.24498543876689,-0.915458333212882,-0.534391071181744,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.770148794865236,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.18449359899387,19.4333154999185,152.275738497265
2.46111972746439,81.5061541367497,6.37405322631821,4.6576032214798,0.131074719456956,0.0297978289891034,6.75948039628565,0.943869043141603,0.356825560331345,0,0,0.837564489338547,0.01,0.01,195.827658781433,16.0545393966604,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.35267432937399,4.51050084037706,-0.690464007202536,0.836100548505783,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.639068917371333,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.183977908222,23.4505994478241,160.208877883852
2.06307335780002,67.3273226422555,1.15807870170102,3.66144915111363,0.0066441020462662,0.0878772436641157,5.07431147620082,0.99851866113022,0.249305903445929,0,0,0.398788809776306,0.01,0.01,26.7595321721747,3.30353913758881,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.68720619943924,4.28523038129788,0.723932014778256,-0.011138373054564,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.705228356644511,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.64499871199951,22.0656066248193,44.8784015933052
3.84688290394843,81.6086367397184,11.740200658096,6.32510069920681,0.0308728103991598,0.133074038289487,52.0259156310931,0.703363261418417,0.694987392285839,0,0,0.402446000138298,0.01,0.01,233.643444203073,10.1181201797444,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,2.61271951345261,1.87632988824043,0.620799649972469,-0.699772849213332,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.609971639234573,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,13.9225599321071,27.6178733445704,102.126336484216
1.78078496013768,48.6843189626003,8.10221114661545,6.56509756250307,0.192920487839729,0.160812106402591,30.1666676905006,0.310534974792972,0.236408518860117,0,0,0.204313181340694,0.01,0.01,198.823532189825,15.7009233466815,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.22769104782492,1.66074822295923,0.757903879042715,0.569072820711881,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.374043009243906,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,4.43521051201969,23.6405116925016,146.524478285573
2.90033712470904,57.6461028509274,5.24968330864795,6.72770020179451,0.101711327163503,0.185352053167298,29.5733605418354,0.256406534695998,0.0981578314676881,0,0,0.182394441217184,0.01,0.01,111.314202805457,4.25835865014233,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,3.45646002492867,2.86926446156576,0.65949797257781,0.171989571303129,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.903710224665701,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.67166669620201,25.3150080679916,54.9616120057181
3.03451637970284,30.2892177487541,18.8157809607219,1.63590729818679,0.0565294190309942,0.110897216573358,44.9188562761992,0.874523928156123,0.191999952308834,0,0,0.334981304593384,0.01,0.01,15.9643901675008,15.5169795618858,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.27405289930757,3.49914140952751,-0.456253095995635,-0.447807206306607,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.478984847664833,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,13.2780448626727,15.6228822469711,38.046119408682
3.29996687779203,43.4298685486383,6.09688819386065,3.02011633804068,0.000540472846478224,0.13243190809153,10.3793718991801,0.912279018666595,0.738446893868968,0,0,0.799173972103745,0.01,0.01,181.260702478932,6.64639080734923,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,2.06661060589831,4.24882310815156,-0.835247956216335,-0.208034796640277,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.427035642787814,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.8979276472237,21.488214279525,107.364492709748
2.49847062095068,45.756989358361,10.1384564011823,2.93215134576894,0.0647038036026061,0.00522940009832382,2.04261919017881,0.538347427966073,0.294625256676227,0,0,0.122679308988154,0.01,0.01,99.9271230014274,7.91344607644714,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.44213369691279,0.871255659963936,0.90189744764939,0.35183926532045,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.132586392806843,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,9.71785786561668,18.1708018225618,50.1375708729029
2.96583910100162,68.2950448200551,17.5849370891228,1.11709139170125,0.176919737365097,0.181007310887799,35.1346698962152,0.597755908733234,0.66821994818747,0,0,0.142729371786118,0.01,0.01,136.867052748625,7.97078178008087,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,2.41172576239333,1.42029556189664,-0.798294726759195,0.987066978123039,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.463867278536782,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,12.2389711230062,17.9359329224098,73.8082964764908
4.36342148249969,33.886038367775,2.86050694994628,3.71962382504717,0.0320731516461819,0.0592036330606788,11.2489115120843,0.543331420281902,0.26674420805648,0,0,0.672557767014951,0.01,0.01,163.231670567358,10.9494811715558,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.2616655233549,3.05575492244679,-0.131906456314027,0.918873008340597,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.515522913541645,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,2.53773149801418,25.1144691382069,43.5863305907696
2.9487071915064,61.4735021652609,3.36890095495619,6.53450666950084,0.0766645442694426,0.0632711227517575,11.5488280914724,0.616210961481556,0.0113375710789114,0,0,0.420744673814625,0.01,0.01,170.532015672885,3.6410708152689,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.60846065548249,3.80352551257238,0.640953470487148,0.189876195043325,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.114221018971875,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,10.1858501136303,15.3253690770362,79.8537727212533
4.17105066636577,48.8535179230444,24.6119200543035,0.632834230083972,0.111455685319379,0.152452241070569,57.6592511264607,0.689783565234393,0.701436820672825,0,0,0.881459491793066,0.01,0.01,105.885655595514,6.82855209987611,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,0.452094833552837,4.57259306753986,-0.797343316953629,-0.8205695329234,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.657105158083141,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,12.5386686658021,21.7721456370782,146.038405098952
4.2433145607356,34.4182851747216,24.4193193328101,4.59480232396163,0.0989047529175878,0.0179407203570008,9.73555227275938,0.791991528589278,0.208487570984289,0,0,0.47168315667659,0.01,0.01,207.962288436014,16.9442378089298,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.85422469619662,1.80916258634534,0.919436164200306,0.959402849897742,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.286472384119406,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,14.5934653398581,26.1678084684536,145.093522332609
3.32620494696312,62.413271154579,18.9665839599911,1.24962310749106,0.144557371782139,0.193713545240462,15.3812877880409,0.443285874091089,0.779592795763165,0,0,0.611549050780013,0.01,0.01,7.17326940252678,15.3425082936883,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.90550399895292,2.60967195825651,-0.240426457021385,0.531062667723745,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.521855562459677,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.23104260652326,23.1228329823352,85.7020145701244
2.73206932959147,71.6591136159551,0.751486950321123,1.74007485015318,0.162588784424588,0.166859204927459,35.2358827320859,0.497149773873389,0.152356554986909,0,0,0.817724085878581,0.01,0.01,246.553027431015,12.2840732003096,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.43828440872021,1.77553079498466,-0.577353735920042,-0.229104917496443,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.447142027318478,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.60486364737153,21.2965801055543,173.279468952678
1.94128407281823,57.2470431527109,24.3552431871649,4.05553500633687,0.0819171095266938,0.0264924932736903,10.0199075136334,0.797559865983203,0.945552620803937,0,0,0.95657634572126,0.01,0.01,19.8669802913792,1.92302363971248,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,5.57083917430136,0.755319614429027,0.200767430942506,-0.0575785678811371,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.584979980485514,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,14.2990267183632,20.7375459442846,126.856871349737
4.30589940981008,53.4945279396368,19.006758678006,0.694072575541213,0.0449702664744109,0.0241682719439268,38.6534819332883,0.480840909294784,0.817076893988997,0,0,0.0398111962713301,0.01,0.01,82.2409454031731,13.775055999402,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,0.269712704257108,1.6873476866167,-0.901753398124129,-0.742198520805687,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.631017280975357,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.39168418361805,20.7897854957264,73.6209882237017
2.40368669992313,43.7897976842665,22.1860509773251,4.65734854829498,0.101173222670332,0.0819163479376584,11.7314367508516,0.712200172711164,0.00717020663432777,0,0,0.0504921886604279,0.01,0.01,49.9884283355786,8.82912581297569,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,5.46412822632119,4.76867069164291,0.426204914227128,-0.683261832222342,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.00809400668367743,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.01660961983725,28.3265176531859,178.425055900589
1.68216171464883,30.1720637493799,5.54882763535716,4.34192348993383,0.0603387866634876,0.0221908372826874,31.9231373956427,0.621277482947335,0.713366182753816,0,0,0.71797193097882,0.01,0.01,213.690475367417,2.09787106211297,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.86756516133901,4.54800556867849,0.0993066630326211,-0.535732716787606,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.121458915760741,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.069214574527,23.0964150605723,52.4896567454562
4.34318082011305,58.6893659626566,6.76185776828788,6.11012948444113,0.165859504183754,0.0934972838498652,19.9216953339055,0.0459850325714797,0.689742180285975,0,0,0.226160236168653,0.01,0.01,237.004637848528,14.9364291371312,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,5.17874958950561,1.42502441059332,0.299865204375237,0.207690575625747,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.612735940376297,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,13.8597449893132,22.511853876058,28.8153300667182
3.66178882028908,46.6378495578006,15.1813756208867,1.39189196913503,0.0529272242449224,0.155711747147143,34.5985951367766,0.365898740943521,0.209343264810741,0,0,0.164527258370072,0.01,0.01,30.3008940845612,3.08912913617678,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,3.74430869580247,4.57698465255089,0.826738934963942,-0.145785164088011,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.758578347275034,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,9.57552331499755,25.5070126242936,132.475123247132
1.92688288679346,48.8605893239334,8.5049646848347,2.244990961859,0.0991408483590931,0.046382287144661,34.4247726397589,0.289237954420969,0.375064802123234,0,0,0.700084791518748,0.01,0.01,112.816138914495,19.1303826083895,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,2.97962301003281,1.23538486554753,0.783608027733862,-0.0394531530328095,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.371732149505988,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,2.31942273094319,22.0257541781757,163.399864356034
3.14785396819934,37.9293750442332,18.9242322812788,2.86795982043259,0.0193368711974472,0.0774104610551149,16.6511070868,0.34182016714476,0.415998142678291,0,0,0.367094720480964,0.01,0.01,116.988312753092,6.56356835830957,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,5.10253717096057,4.62391016224865,-0.56154051143676,0.22367118857801,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.724043864291161,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,14.3463698308915,27.5067914742976,74.4660514080897
4.36227371566929,83.6887141618823,1.87093536369503,6.4890915020369,0.0574563407804817,0.0166777490638196,14.4492002064362,0.300364269176498,0.394969197688624,0,0,0.736757004400715,0.01,0.01,224.813757466676,4.45432648737915,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,5.91970431897789,1.71099871315528,0.182632382027805,-0.694052835926414,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.103560575051233,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,7.31792927021161,26.3240740599576,132.04931112472
3.25645005935803,42.9760754088692,22.2657230915502,0.304366224212572,0.168939624447376,0.0370246344711632,54.2195156542584,0.827317734248936,0.78251211438328,0,0,0.505498351063579,0.01,0.01,29.0485592323239,18.0148698876146,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.69194986105431,3.74200621573254,-0.766788203269243,-0.674355667550117,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.142021561739966,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,2.08335948991589,20.55377628305,19.9725926667452
2.71353084524162,69.6422600504528,19.2623404145706,1.35548845515586,0.0951669746078551,0.193405488831922,34.7959216078743,0.306391705293208,0.0503256698139012,0,0,0.628164819907397,0.01,0.01,143.128064098419,3.50136330444366,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.47901022525039,1.21878915093839,0.394686871673912,0.0158575470559299,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.381541077047586,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,4.57330731907859,29.8375298967585,91.1069443076849
3.44368043798022,56.7908731980983,22.0674608077388,5.04044382926077,0.0906966921407729,0.136597695481032,29.1105746012181,0.764445494860411,0.0543462838977575,0,0,0.496940964600071,0.01,0.01,225.220844313269,7.74601556733251,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.80678482004441,0.562230205861852,0.842986220493913,-0.40916645526886,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.410627885255963,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.0994491528254,19.1170205839444,18.2700117118657
2.45946185127832,16.5774588271551,23.6943932075519,0.38648958154954,0.0399605304002762,0.186068172287196,45.518741151318,0.856626486638561,0.486885912949219,0,0,0.959567147307098,0.01,0.01,78.1649793732213,9.68136885296553,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,0.508346315822564,3.10179969633464,0.694910001009703,0.441080947872251,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.575326055288315,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,9.50100017013028,25.6050525046885,21.3763454882428
2.42316003260203,26.3688154588863,8.10012639849447,6.86863911361434,0.0519269275479019,0.11820897758007,2.63757074251771,0.524998493725434,0.511933211237192,0,0,0.444163501961157,0.01,0.01,81.6366242240183,17.6063480866142,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,4.51825295239687,3.73608148633502,-0.35863797692582,-0.631575458217412,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.725106199970469,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,6.25450655235909,23.1703935668338,23.4443867672235
2.15930289379321,68.151034120357,4.46649296209216,0.180785912554711,0.108115448430181,0.0159490635618567,37.8979801386595,0.931496158707887,0.218872392550111,0,0,0.953071093419567,0.01,0.01,217.660853824869,10.0642500538379,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,0.972945378255099,3.33723534410819,-0.13208981975913,-0.156585494987667,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.169678627280518,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,2.48909769114107,28.1534747360274,179.600879503414
2.60846659750678,72.5828879128325,3.74625143012963,3.56449205824174,0.145077040465549,0.16900371350348,37.4729928094894,0.843681329395622,0.610940001904964,0,0,0.163286013295874,0.01,0.01,82.6719395400723,14.1326221064664,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,6.35598814587574,4.88083939440548,-0.466791408602148,0.280209386255592,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.365274067269638,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,13.3224647864699,19.904041683767,156.018388224766
4.45265761041082,89.5083810803816,2.86608695751056,6.05650035664439,0.0369225126691163,0.00595687446184456,46.3992094667628,0.178316212957725,0.638989629922435,0,0,0.0722406771965325,0.01,0.01,32.0810331492103,15.7399560317863,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.72125081322156,2.11554817785509,-0.571386857423931,0.927742699161172,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.508506481302902,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,1.65490102954209,18.0672210920602,8.74813609756529
1.96260690246709,46.0026553000374,11.781959439395,2.11130228638649,0.0370793248992413,0.162931943917647,23.9386103488505,0.0492907699663192,0.66546715493314,0,0,0.639019665308297,0.01,0.01,89.5381916025071,9.15119227091782,0.01,"C3",0.64,0.015,2.48,2.83,0.114,15,0.51,0,1,1,0.01,1,500,0.06,1180,1800,1.55,25,0.5,25,45,1.89500224594958,3.05898955545854,0.0129203586839139,0.144983374048024,1,0.1,0,1,1,0.25,1.34,0.3,10,0.35,20.6,0.2,0.01,10,0,5,600,300,20,970,15,0.651120220078155,2,410,209,"2018-08-01","2018-09-01",51.55,5.55,1,2.24257363937795,27.3574048373848,109.199101002887
